User_ID,User_Role,Login_Time,Failed_Login_Attempts,Successful_Logins,IP_Geolocation,MFA_Used,Session_Duration,Concurrent_Sessions,Privilege_Level,Privilege_Escalation_Attempt,Access_Control_Violation,Suspicious_Command_Execution,Anomaly_Score,Network_Anomaly,Keystroke_Anomaly,File_Access_Anomaly,Time_Anomaly,Privilege_Escalation_Label
1076,User,14,1,9,Germany,1,73,4,1,0,0,0,0.4031895236056656,0,0,0,0,0
1058,Admin,17,0,6,India,0,18,4,1,0,0,1,0.6804606735046052,0,0,1,0,0
3478,Guest,13,4,2,Russia,0,29,4,3,0,0,0,0.9104484402649874,0,0,0,1,0
3685,User,0,1,1,China,1,56,1,1,0,0,0,0.15599658831427232,0,0,1,0,0
2523,User,9,1,1,Germany,1,99,2,1,0,1,0,0.8790217906706559,0,0,1,1,0
2936,User,19,0,7,Russia,1,89,2,1,0,0,0,0.7039128644489462,0,0,0,0,0
3156,Admin,9,0,2,India,0,116,3,1,0,0,0,0.16756277395576313,1,1,0,0,0
4807,Guest,9,4,7,Germany,0,63,1,1,0,0,1,0.6645121820614361,0,0,0,0,0
4055,Admin,23,4,1,China,1,42,1,1,0,0,0,0.8745756177448458,0,1,0,0,0
2301,User,1,1,4,USA,1,116,4,1,0,0,0,0.79901540798413,0,0,0,0,0
1067,User,7,1,4,India,0,24,1,1,0,1,0,0.7606069725158155,1,0,0,1,0
4140,Guest,0,3,5,Germany,1,82,1,1,0,0,0,0.1613361483332597,1,0,1,0,0
4236,User,0,3,1,Russia,1,24,2,3,0,0,0,0.19062411052574357,0,0,0,0,0
4560,User,3,2,7,Russia,1,60,1,1,0,0,0,0.5477164549850208,0,0,0,0,0
3352,User,6,4,2,Germany,1,105,2,2,0,0,1,0.5801460166513663,0,0,0,0,0
2932,User,8,2,2,Russia,0,114,2,1,0,0,1,0.9436240636185351,0,0,1,0,0
3721,Admin,15,2,8,Germany,1,34,1,2,0,0,0,0.4686813346565555,0,0,0,0,0
1364,User,4,0,9,India,1,111,2,1,0,0,0,0.302502607261372,0,1,0,0,0
4925,User,1,0,6,Russia,1,45,4,2,0,0,0,0.19077291123062157,0,0,0,0,0
1820,User,22,3,1,India,1,88,2,2,0,0,0,0.05417095587590992,1,0,1,0,0
2402,User,10,2,1,China,1,75,1,2,0,0,0,0.06865357443083131,0,0,1,0,0
3390,User,17,3,7,China,1,67,4,2,0,1,0,0.5741669263780136,0,0,0,0,1
1946,User,18,4,8,China,0,73,4,1,0,0,0,0.17626195808281042,0,0,0,1,0
3946,Guest,12,1,3,China,1,99,1,1,0,0,0,0.8516170954008324,0,0,0,0,0
2577,Guest,23,0,9,Russia,1,33,3,1,0,0,1,0.596471819791414,0,0,0,0,0
2377,User,10,4,4,Germany,0,83,2,1,0,1,0,0.864886557852245,0,0,0,0,0
2439,User,19,4,4,Russia,1,93,2,1,1,0,0,0.4274618322595025,0,0,0,0,0
4180,User,18,0,3,Russia,1,81,3,1,0,0,0,0.595776995001736,0,0,0,0,0
4634,Admin,16,0,8,India,1,48,4,1,0,0,0,0.5254283031424191,0,0,0,0,0
1761,User,4,2,9,Germany,1,92,3,1,0,0,0,0.9866767496633269,0,0,0,0,0
4568,User,12,3,1,USA,0,83,1,1,0,0,1,0.7968198932432787,0,1,0,0,0
1340,User,19,4,2,USA,0,92,3,1,0,0,0,0.5954000821951879,0,0,0,0,0
3989,Guest,0,2,1,Germany,1,94,4,1,0,0,0,0.6065859893096074,0,0,0,0,0
1382,User,9,2,4,USA,1,87,1,1,0,0,0,0.24880171265739137,0,0,1,0,0
2003,User,7,4,7,Germany,1,61,1,3,0,0,0,0.7347529434197652,1,0,0,0,0
2556,User,23,4,7,India,1,28,1,2,0,0,0,0.9828328629689667,0,0,0,0,0
1299,User,7,1,6,India,0,23,2,1,0,0,0,0.1294313055464773,0,0,0,0,0
1138,User,18,3,5,Russia,1,110,2,1,0,0,0,0.6372611979690993,0,1,0,1,0
1358,User,5,4,4,USA,0,21,1,1,0,0,0,0.5178813215202944,0,0,0,0,0
1835,User,11,0,8,Germany,1,116,3,1,0,0,1,0.8504111926910697,0,0,0,1,0
2522,User,6,1,7,India,0,73,2,1,0,0,0,4.6869791606507505e-05,0,0,0,0,0
4456,Guest,15,3,1,Russia,1,65,4,3,0,0,0,0.13658488740361263,0,1,1,0,0
2627,User,8,0,6,USA,1,8,2,3,0,1,0,0.03707278611889109,1,0,0,0,0
2982,Admin,20,0,2,USA,0,26,3,2,0,1,0,0.1629332683699577,0,0,0,1,0
2303,User,21,3,4,USA,1,78,2,1,0,0,0,0.7079362803287491,0,1,0,0,0
4708,User,9,1,5,India,1,89,3,1,0,0,0,0.1396714243823186,0,0,1,0,1
3530,User,9,0,8,India,1,93,3,1,0,0,0,0.6223310513969875,0,0,0,0,0
1908,User,9,2,6,USA,1,10,2,1,0,1,1,0.8682057577202308,0,0,0,1,0
2134,Guest,19,3,2,India,1,34,3,1,0,0,0,0.03462355793539118,0,0,0,0,0
3913,Guest,15,3,5,USA,1,97,3,1,0,0,0,0.026786415880126535,0,1,0,0,0
3186,User,0,4,5,China,1,79,4,2,0,0,0,0.9898482743078099,0,0,0,0,0
1995,Guest,16,1,6,India,1,15,1,2,0,1,0,0.6732745655538727,0,0,0,0,0
3482,User,20,2,1,Germany,1,52,1,1,0,0,0,0.14069522174240878,0,0,0,0,1
3556,User,13,2,8,India,1,50,2,2,0,0,0,0.3066919899143843,0,0,0,0,0
3320,User,18,4,3,USA,0,31,3,1,0,0,1,0.9850051532730195,0,0,0,0,0
4170,Guest,20,0,5,Germany,0,23,2,1,0,0,1,0.22721657405393647,0,0,0,1,0
4835,User,20,0,7,Russia,1,90,2,1,0,0,0,0.752826565128105,0,0,0,0,0
4921,User,16,2,3,Germany,1,96,1,1,0,1,1,0.24118207714562256,0,0,0,1,0
3151,User,13,1,6,Germany,1,63,3,1,0,0,0,0.39846763048393785,0,0,1,0,0
2237,User,7,0,5,India,1,72,2,1,0,0,0,0.8807042517466565,1,0,1,0,0
2784,User,20,3,7,Germany,1,105,2,3,1,0,0,0.028438941241743843,0,0,0,0,0
4735,Guest,20,4,3,Germany,1,58,1,1,0,0,0,0.3072351593887408,0,0,0,0,0
3809,User,8,1,2,USA,1,87,1,3,0,0,0,0.4871927084006441,1,0,0,0,0
3834,User,7,0,4,India,0,21,1,1,0,0,0,0.6254947378268421,0,0,0,0,0
1164,Admin,12,2,3,USA,1,54,2,1,0,0,0,0.028241654961538742,0,0,0,0,0
1998,User,16,4,4,India,1,44,3,1,0,1,1,0.41067096643865975,0,0,0,0,0
4924,User,18,0,7,Russia,1,104,1,1,0,0,0,0.34428718190505914,0,0,0,0,0
3567,Admin,6,2,5,Germany,1,91,1,1,0,0,0,0.026866601918383193,0,0,0,0,0
2307,User,16,0,4,India,1,118,3,1,1,0,1,0.3553677107673763,1,0,0,0,0
3564,User,0,4,6,Germany,1,96,2,2,0,0,0,0.9316882891165166,0,1,0,0,0
1656,User,4,3,7,Germany,1,15,2,1,0,0,0,0.27462844273339104,0,0,0,0,0
3660,Admin,5,3,5,China,1,18,3,1,0,0,0,0.5855912975175551,0,0,0,0,0
3211,User,1,2,7,USA,0,17,1,1,0,1,0,0.2980957073692857,0,0,0,0,0
2909,User,15,3,3,India,1,92,4,2,0,0,0,0.10666612063070746,0,0,0,1,0
4730,Guest,21,4,7,Russia,1,84,3,1,0,0,0,0.28972348004027904,0,0,0,0,0
3046,User,4,2,3,China,0,32,4,1,0,1,1,0.47075913891002574,0,0,0,0,0
3111,User,4,0,6,USA,0,98,2,1,0,0,0,0.2962083978464397,1,0,0,0,0
4162,User,11,1,8,Russia,0,48,2,1,0,1,0,0.6241693211540613,1,0,0,0,0
2140,Admin,2,0,6,Russia,1,109,4,3,0,0,0,0.9490887219819523,0,1,0,0,0
2889,Guest,15,4,3,Germany,1,67,1,1,0,0,0,0.06927156401709267,0,0,0,0,0
1266,User,5,2,5,USA,1,107,4,2,0,0,1,0.7170043606743312,0,0,0,1,0
2845,User,14,0,9,China,0,110,1,1,0,0,0,0.0012564070943131833,0,0,0,0,0
2708,User,14,2,8,India,1,65,3,1,0,0,0,0.0010214990505441612,0,0,1,0,0
4630,Admin,15,3,6,India,1,95,2,3,0,0,0,0.1329193547103359,1,0,1,0,0
4211,Guest,19,1,9,China,1,21,2,1,0,0,0,0.4799305041936497,0,0,0,0,0
3293,User,12,4,2,Germany,1,54,4,2,0,1,0,0.04800403491483396,1,0,0,0,0
4732,User,11,0,9,Germany,1,30,3,1,0,0,0,0.7221517677614021,1,0,0,0,0
4829,Admin,9,1,6,Russia,1,11,4,1,0,0,0,0.029281545122739616,0,1,0,0,0
3442,User,13,4,9,USA,1,103,4,1,0,0,0,0.4954317747265514,0,0,0,0,0
2510,Guest,1,4,4,Russia,1,83,4,3,0,0,0,0.6760986376536918,0,0,0,0,0
1475,User,2,3,5,India,0,20,1,2,0,0,1,0.23755060599295008,0,0,0,0,0
4588,User,8,2,2,China,1,89,2,1,0,0,1,0.57929813711889,1,0,0,0,0
1976,Admin,10,2,3,USA,1,21,2,1,0,1,0,0.26178141496589247,0,0,0,0,0
2207,User,10,1,1,China,1,113,4,1,0,0,0,0.21409726068597623,0,0,0,0,0
2043,User,21,3,4,USA,1,94,1,1,0,0,0,0.8183894143525358,0,0,0,0,0
2960,User,9,4,2,India,1,39,2,1,0,0,0,0.33291334128064,0,0,0,1,0
1557,User,13,3,2,India,1,88,1,1,0,0,1,0.8139795669675893,0,0,0,0,0
2017,User,8,3,1,USA,1,88,3,2,0,0,0,0.21690941177855305,0,0,0,0,1
4595,User,19,1,2,Germany,1,27,1,2,0,0,0,0.3558655705176883,0,0,0,0,0
2605,Guest,20,2,4,USA,0,73,1,2,0,0,0,0.10265881365971796,0,1,0,0,0
4600,User,9,3,6,India,1,13,3,3,0,0,0,0.4965003882942609,0,0,0,0,0
1882,User,21,3,7,China,1,91,2,1,0,0,0,0.3815942923948923,0,0,0,0,0
3194,User,8,3,7,Russia,1,22,2,2,0,0,1,0.005956619658828988,1,0,1,1,0
1665,User,4,0,7,China,1,97,1,1,0,0,0,0.4648551276947912,1,0,0,0,0
4375,User,7,3,4,India,1,79,1,3,1,0,1,0.07441463644775481,0,0,0,1,0
3667,Guest,10,3,5,China,1,111,3,1,0,0,1,0.8369560457702416,0,1,0,0,1
2771,User,0,4,3,Germany,0,52,3,1,0,0,0,0.49369317432702553,0,0,0,1,0
3867,User,20,0,1,Germany,0,76,2,2,0,0,0,0.6900506965235911,0,0,1,1,0
1863,User,9,3,8,USA,1,95,2,3,0,0,0,0.8211359956205946,1,0,0,0,0
1581,User,0,3,7,China,1,70,3,2,0,0,1,0.05117790575025294,0,0,0,0,0
4070,Admin,21,1,9,China,1,27,1,2,0,1,0,0.3371977508527513,0,0,0,0,0
1694,User,6,1,4,India,1,89,3,1,0,0,0,0.025117826942122945,0,0,1,0,0
4833,User,13,0,5,USA,1,14,2,2,0,0,0,0.049626585969750114,0,0,0,0,0
2251,User,4,4,5,USA,1,42,1,2,0,0,0,0.03783245123706058,1,0,0,1,0
4173,User,16,0,7,China,1,63,4,2,0,0,0,0.47790654120179665,0,0,0,1,0
2610,User,21,0,9,Russia,1,72,4,1,0,0,0,0.450678047565626,0,1,0,1,0
4488,User,20,1,8,China,0,89,3,1,0,0,0,0.06124044613297719,0,0,1,0,0
2239,User,5,1,7,China,1,105,2,1,0,0,0,0.2623684663515926,0,0,0,0,0
3454,User,15,4,1,China,1,47,1,1,0,0,0,0.244491195506772,0,0,1,0,0
1398,User,10,3,6,Germany,1,16,4,3,0,1,1,0.29661513409240625,0,0,0,1,0
2946,User,9,4,9,USA,1,116,1,1,0,0,0,0.6407623987888333,0,0,1,1,0
1714,User,14,3,7,Germany,1,57,1,1,0,0,0,0.6970672722235737,0,0,0,0,0
1703,User,6,2,1,Russia,1,114,1,3,0,0,1,0.3390714298501034,0,1,0,0,0
3808,User,22,1,9,India,1,18,1,1,0,0,1,0.7882306377906901,0,0,0,0,0
3546,User,1,2,3,Russia,1,56,3,1,0,1,0,0.41786017600692815,0,0,0,0,0
4825,User,11,2,9,USA,1,88,1,1,0,0,0,0.5224026908451536,0,1,0,0,0
4536,Admin,18,1,4,India,0,115,4,1,0,0,0,0.14554960041949483,0,0,0,0,0
2714,Guest,11,2,9,Russia,0,76,4,1,1,0,1,0.23289544406596707,0,0,0,0,0
2972,User,15,0,8,USA,1,95,3,2,0,0,0,0.7275552354208882,1,0,1,0,0
4021,User,5,3,7,Russia,1,105,4,1,0,0,0,0.9770422365196809,1,0,0,1,0
4802,User,2,4,4,India,1,65,1,1,0,0,1,0.7046535556298819,0,0,0,0,0
1081,User,1,1,9,India,1,45,4,1,0,0,0,0.05419838582207859,0,0,0,0,0
1603,User,19,0,4,Russia,1,25,2,1,0,0,0,0.1428913532003958,0,1,0,1,0
2970,Admin,4,4,1,Germany,1,52,1,1,0,0,1,0.44577854193424993,1,0,0,0,0
2710,User,10,4,6,Russia,1,60,3,1,0,0,0,0.7325728628929403,0,0,0,0,0
3046,User,2,4,4,Russia,1,39,2,2,0,0,0,0.16593245794914868,1,0,0,0,0
4822,User,2,2,3,Russia,0,48,4,1,0,0,1,0.7508211365925147,0,1,0,0,0
3819,User,21,2,5,Germany,0,43,2,1,0,0,0,0.5558357239593209,0,0,1,0,0
1902,User,4,2,3,China,0,117,4,1,0,0,0,0.7745431787605763,0,0,0,1,0
1364,User,21,2,9,India,0,19,4,1,0,0,0,0.5576376141129367,1,0,0,1,0
1162,User,22,0,6,USA,1,115,4,1,0,0,0,0.6025231779248632,0,0,0,0,0
4119,User,10,2,3,India,0,16,3,1,0,0,0,0.2487470660249561,0,0,0,0,0
3558,User,2,1,5,India,1,102,2,3,0,0,0,0.720189736927828,0,0,0,0,0
4400,User,12,4,8,China,1,12,3,1,0,0,0,0.8440143682522989,0,0,0,0,0
2863,User,20,0,8,India,0,105,4,1,0,0,0,0.8712908078188222,0,0,0,0,0
1115,User,7,2,6,India,1,98,1,2,0,0,0,0.02945305261761133,1,0,0,0,0
3988,Guest,19,4,5,Germany,1,71,1,1,0,0,0,0.6245978009661893,1,0,0,0,0
4920,Guest,9,0,5,Germany,1,98,3,1,0,0,0,0.9895383341835815,1,0,0,0,0
3384,User,1,4,1,Germany,1,97,1,1,0,0,0,0.5869156565528894,1,0,0,1,0
1880,User,3,0,2,Germany,0,5,2,3,0,1,1,0.17126900752861973,1,0,0,0,0
3784,User,17,3,4,Germany,1,84,1,3,0,0,0,0.8776080908081556,0,0,0,0,0
4935,User,18,0,6,USA,1,46,1,1,0,0,0,0.2643064148505675,0,0,0,1,0
1839,User,3,2,7,China,0,35,4,1,0,0,0,0.04501345956120928,0,0,0,0,0
3194,User,19,4,1,Russia,1,78,2,1,0,0,0,0.4305179678243881,0,0,1,0,0
4646,Guest,8,4,8,Germany,1,34,2,1,1,0,0,0.10027269341553224,1,0,0,0,0
4877,User,15,4,1,China,1,47,1,1,0,0,0,0.11524228683756688,0,0,1,0,0
2346,User,5,1,9,Russia,1,30,4,1,0,0,0,0.4632891474224612,0,0,0,0,0
3490,User,3,1,4,India,0,16,1,2,0,1,0,0.6126834120759108,1,0,0,1,0
3884,Guest,8,2,7,India,1,108,1,1,0,0,1,0.9053920616587324,1,0,0,1,0
2036,User,12,3,6,China,1,63,3,1,0,1,0,0.7052529340125179,0,0,0,0,0
1942,User,8,1,9,USA,1,73,4,2,0,0,0,0.8426031516229203,1,0,0,0,0
4565,User,5,0,2,USA,1,77,3,2,0,1,0,0.411784414539792,0,0,0,0,0
2724,Guest,20,2,7,China,1,15,1,1,0,0,0,0.3185916951465455,0,0,0,0,0
3334,Admin,18,3,5,USA,0,51,1,3,0,0,0,0.5928402668182311,0,1,1,0,0
3767,Guest,13,0,7,USA,1,27,4,1,0,0,0,0.695499567426599,0,0,0,0,0
2137,User,20,4,1,India,1,85,2,1,0,0,0,0.568250444851471,0,0,0,0,0
3527,User,14,1,9,USA,1,47,1,1,0,0,0,0.26452127390643454,1,0,0,0,0
1021,User,2,0,1,USA,1,81,1,1,0,0,0,0.3697238893384037,0,0,0,0,0
4420,User,4,3,5,China,1,85,3,1,0,0,1,0.44830470605590766,0,0,0,0,1
2749,Admin,20,2,8,USA,0,91,3,1,0,0,0,0.014151904095302537,0,0,0,0,0
1682,Guest,17,0,1,Germany,1,43,4,1,0,0,0,0.879838785423281,1,0,0,1,0
4906,User,13,2,7,Germany,1,77,3,1,0,0,0,0.511410169798661,0,0,0,0,0
4637,User,15,4,2,China,1,86,2,1,0,0,0,0.7510299472176981,0,0,1,1,0
3953,User,13,3,7,Germany,1,59,1,1,0,1,0,0.17191129805607042,0,0,0,0,0
2833,User,8,3,7,India,1,22,3,1,0,0,0,0.5566436914201638,1,0,0,0,0
3367,User,14,1,9,China,1,98,2,1,0,0,0,0.9261311715185564,1,1,0,0,0
1125,User,6,3,6,USA,1,46,1,1,0,0,0,0.21427678556411733,0,0,0,0,0
1276,User,13,0,4,Germany,1,112,1,3,0,0,0,0.3458562008202015,0,0,1,0,0
2999,User,5,0,7,India,1,30,2,2,1,0,1,0.38832317115050796,1,0,0,1,0
2227,Guest,20,0,7,China,0,22,1,1,0,0,0,0.38330361154707804,0,0,0,0,0
3241,User,14,4,4,China,1,89,2,1,0,0,0,0.6006225941643604,1,0,0,0,0
4752,Guest,19,3,2,USA,1,109,2,1,0,0,0,0.39377024658788395,0,0,0,0,1
4735,User,7,3,9,Russia,1,45,3,1,0,0,0,0.6740544964930651,1,0,0,1,0
4618,User,1,0,8,Germany,0,46,4,1,0,0,0,0.48456032829997553,0,0,0,0,0
1695,User,7,1,5,India,1,37,2,1,1,0,0,0.157625926650238,0,0,0,0,0
2309,User,0,1,5,China,1,47,3,1,0,0,0,0.9485682354714962,0,0,1,1,0
1056,Guest,16,3,1,Germany,1,18,1,1,0,0,0,0.23951634344734918,0,0,0,1,0
4805,Admin,18,3,9,India,1,59,3,1,0,0,0,0.5624699279242281,0,0,0,0,0
4374,Admin,4,2,8,India,1,62,2,1,0,0,0,0.06069403762682424,0,0,1,0,0
4234,Guest,21,3,5,China,1,14,3,3,0,0,0,0.9186216800764823,0,0,0,1,0
1018,User,19,0,6,Germany,0,32,4,1,0,0,1,0.9279960867362067,0,0,1,0,1
4441,User,15,4,8,India,0,18,1,1,0,0,0,0.3645439239443362,1,0,0,0,0
3311,User,6,3,6,China,1,87,3,1,0,1,0,0.12098016112106058,0,0,0,0,0
3841,Guest,6,3,4,Germany,1,30,1,1,0,0,0,0.7699841164155568,0,0,1,0,0
1112,User,17,0,3,Germany,1,78,2,1,0,0,0,0.2622526762240721,0,0,0,1,0
4559,User,17,2,7,China,1,21,4,1,1,0,1,0.7006156374170058,0,0,0,0,0
4398,User,1,3,2,Germany,0,38,4,1,0,0,0,0.9151481971201072,0,0,0,0,0
1541,Guest,14,1,7,Russia,1,18,3,2,0,0,0,0.5902382885174989,0,0,0,0,0
3694,User,13,1,1,India,1,30,1,1,0,0,0,0.8612375110099733,0,0,1,0,0
1578,User,17,1,5,India,1,118,1,1,0,0,0,0.2246484522638258,1,0,0,0,0
2088,User,8,4,9,Germany,1,38,3,3,0,0,0,0.9104307514156204,1,0,0,1,0
4363,Guest,13,4,1,China,1,87,3,1,0,0,0,0.22664455200177624,0,1,0,0,1
1024,Guest,4,3,8,USA,1,28,3,1,0,0,0,0.22580011264286481,0,0,0,0,0
2572,Guest,10,3,9,Germany,1,99,3,1,0,0,0,0.8798688830342527,0,0,0,0,1
3048,Admin,7,3,9,USA,1,108,4,1,0,0,0,0.5549034841949853,1,0,0,0,0
3958,User,4,4,8,Germany,1,74,3,1,0,0,0,0.7994416139340355,0,0,0,0,0
2572,User,10,3,4,USA,1,24,1,1,0,0,0,0.8024887465331384,0,0,0,0,0
1140,Guest,4,0,7,Germany,1,43,2,1,0,0,0,0.6469613199464878,0,0,0,0,0
2767,User,16,2,1,China,1,49,1,1,0,0,0,0.18907372243638665,1,0,0,0,0
1647,User,21,1,7,USA,1,38,3,1,0,0,0,0.6920940350286763,0,0,0,0,0
4972,User,3,1,6,Russia,1,26,4,2,0,0,0,0.06363466676412954,0,0,0,1,0
3235,Admin,14,0,5,China,1,75,3,2,0,0,0,0.20066804616869416,0,0,0,0,0
4199,User,18,3,1,Germany,1,37,2,1,0,0,0,0.6429118323693761,0,1,0,0,0
1200,User,21,4,8,USA,1,10,3,3,0,1,1,0.9078097968995105,0,0,1,0,0
4198,User,1,3,1,India,1,20,2,1,0,0,0,0.771692809636166,0,1,1,0,0
1256,User,23,3,1,China,0,76,3,2,0,0,0,0.3324577584426639,0,0,0,1,0
4747,User,16,1,3,USA,1,113,4,1,0,0,0,0.8237017806724998,0,0,0,0,0
1546,User,11,1,8,China,1,27,1,2,0,0,0,0.9665972922908275,0,0,0,0,1
3241,User,23,4,8,USA,1,22,2,3,0,0,0,0.33195034111926036,0,0,0,0,0
3750,User,16,1,7,India,1,18,1,1,0,0,0,0.18682543173282684,0,0,0,0,0
4175,User,9,3,5,Russia,1,54,3,1,0,0,0,0.19751445669531753,1,0,0,0,0
4606,User,17,0,8,India,1,65,1,2,0,0,0,0.40032362284462597,0,1,0,1,0
4336,Admin,18,4,2,Germany,1,40,4,1,0,1,0,0.052323407774328756,0,0,0,0,0
1801,User,17,0,8,China,1,19,4,1,0,0,0,0.48775734447555075,0,0,0,0,0
1941,User,12,3,2,Russia,0,9,1,1,0,0,0,0.7322985392667755,0,0,0,0,0
4455,User,13,4,5,China,0,57,1,1,0,0,0,0.5304595398194485,0,0,0,0,0
4331,Guest,23,0,4,USA,1,114,4,1,0,0,0,0.9700502464215113,0,0,0,0,0
1413,User,15,4,1,Germany,1,52,2,1,0,1,0,0.46170079678863474,0,1,0,0,0
3014,User,17,3,5,Germany,1,83,2,1,0,0,0,0.013258845141901787,1,0,0,0,0
2381,User,17,4,7,China,1,15,4,3,0,0,0,0.4701243546934991,0,0,1,0,0
2098,User,15,3,1,Germany,1,6,4,1,0,0,1,0.9298821563844271,0,0,1,0,0
4426,User,16,4,2,China,1,91,2,1,0,0,0,0.09586135358447312,0,0,0,0,0
4655,User,6,4,9,USA,1,28,1,1,0,0,0,0.2229674565333667,0,0,0,0,0
4842,Admin,11,1,5,USA,1,86,1,2,0,1,0,0.7155592665096354,0,0,1,1,0
1909,User,1,3,7,China,1,72,3,1,0,1,0,0.2941006855463433,0,0,0,0,0
1187,Guest,9,2,2,India,1,83,2,2,0,0,0,0.7652409191572271,0,0,0,0,0
4756,User,4,4,7,India,1,16,4,1,0,0,0,0.41932423749377234,0,0,0,0,0
3015,Admin,20,0,7,USA,0,63,3,1,0,1,0,0.7960671248229406,0,0,0,0,0
2313,User,2,1,7,Russia,1,71,1,1,0,0,0,0.5515329354950808,0,0,0,0,0
3092,User,18,1,5,India,1,36,2,1,0,0,0,0.08246863331867937,0,0,1,0,0
4644,Guest,12,4,9,China,1,40,3,2,0,0,0,0.3861362547786342,0,1,0,0,0
3130,User,11,2,2,USA,1,25,1,1,0,0,1,0.33324833006091914,0,0,0,0,0
2146,Guest,2,1,4,Germany,1,116,4,1,0,0,0,0.8100811962711754,1,0,0,0,0
1357,User,5,3,2,Germany,1,74,1,2,0,0,0,0.6248783074627893,0,0,0,0,0
2551,User,13,4,8,India,1,70,1,1,0,0,1,0.7774008085054879,1,0,0,0,0
2089,User,3,4,1,Russia,1,13,2,1,0,0,0,0.37214975891446944,0,0,0,0,0
3983,User,12,2,9,India,1,80,4,3,1,0,1,0.6917432593007921,0,0,0,0,0
2680,User,18,3,5,Russia,1,48,2,1,0,1,0,0.06523438709986606,0,0,0,0,0
3422,User,17,3,3,India,1,63,4,2,0,0,1,0.03672345763161955,0,0,0,0,0
1161,User,2,2,4,Germany,1,28,3,2,0,1,0,0.28746787648142913,0,0,0,0,0
4817,User,19,0,1,Russia,0,67,1,1,0,0,1,0.7736991772075711,0,0,0,0,0
4451,Guest,5,3,3,Germany,1,82,2,1,1,0,0,0.5340874769421038,1,0,0,0,0
4727,User,15,0,8,China,1,117,4,1,0,0,0,0.4088217906896743,0,0,0,0,0
4429,User,19,0,2,China,0,45,2,1,0,1,0,0.8966346284391546,0,0,0,0,0
3474,User,15,6,6,India,0,47,5,1,0,0,0,1.0,0,0,0,0,1
4216,User,12,5,8,India,1,58,3,1,0,0,0,0.4281258975104099,0,0,0,0,1
4216,User,19,2,3,USA,0,86,4,1,0,0,0,0.7337000132852037,0,0,0,0,1
2040,User,4,2,1,China,1,123,2,2,0,0,0,1.0,0,0,0,0,1
1939,User,11,3,3,China,1,66,2,1,0,1,0,0.5902745716990396,0,0,0,1,1
3182,User,4,3,7,China,1,133,3,1,0,0,0,1.0,0,0,0,1,1
1581,User,20,4,1,China,0,133,3,1,0,0,0,0.5500875902338813,1,0,1,0,1
2415,User,16,4,7,China,1,67,2,3,0,0,0,0.3439240936273349,0,0,0,0,1
1998,Guest,18,4,1,Russia,1,120,2,2,0,0,0,0.4916916243753002,0,1,0,1,1
2731,User,12,6,2,USA,1,125,2,1,0,0,0,0.39773404576507143,0,0,0,0,1
2348,User,5,4,5,Germany,1,94,4,2,0,0,0,0.6337128256338833,0,0,0,0,1
4244,User,2,5,3,USA,1,126,2,3,0,0,0,0.525586465369557,0,0,0,0,1
2731,User,12,6,2,USA,1,131,1,1,0,0,0,0.3828979629744207,0,0,0,0,1
3408,User,5,2,8,USA,1,77,2,1,0,0,0,0.17388972780324946,0,0,0,0,1
2459,User,19,1,3,Germany,1,60,3,1,0,0,0,0.5020777757350323,0,0,0,0,1
4588,User,20,6,9,Russia,1,75,3,1,0,0,0,0.11572563462779797,0,0,0,0,1
2177,User,11,3,5,Russia,1,80,4,2,0,0,0,0.2838307920949844,0,0,1,0,1
3242,User,6,5,1,India,1,132,2,2,0,0,0,1.0,0,0,0,1,1
4982,User,19,4,6,Germany,1,125,3,1,0,0,0,0.9172373182952975,0,0,0,0,1
4302,Guest,18,5,1,China,1,107,3,1,0,0,0,0.8529077643796954,0,0,0,0,1
1991,User,14,2,2,China,1,20,2,1,0,0,0,0.29476604132499934,0,0,1,0,1
2589,Guest,5,4,6,USA,0,96,3,1,0,0,0,0.8665990511406539,0,0,1,0,1
2811,User,8,1,9,Russia,1,116,1,1,0,0,0,0.9474801594409676,0,0,0,0,1
1916,Guest,5,2,1,Russia,1,14,5,2,0,0,0,0.3475383018832634,0,0,0,0,1
2495,Guest,12,1,1,Germany,0,69,2,1,0,0,1,0.790194366270693,0,0,0,0,1
3088,User,12,2,7,Russia,0,122,2,1,0,0,0,0.5580738491888909,1,0,0,1,1
2628,Guest,2,3,9,USA,0,128,4,2,0,0,0,1.0,0,0,0,0,1
4983,User,9,2,1,China,1,79,3,1,0,0,1,0.30144096823977695,0,0,0,0,1
1243,User,7,3,6,Russia,1,88,2,1,0,0,0,0.469405942068773,0,0,0,0,1
3070,Admin,14,2,6,Germany,0,101,3,1,0,0,0,0.7315292080189272,0,0,0,0,1
1939,User,11,2,3,China,1,75,3,1,0,1,0,0.5314127280397382,0,0,0,1,1
2976,User,10,2,8,China,0,90,4,1,0,0,1,0.6995289733394698,1,0,0,1,1
3859,Guest,8,2,6,India,1,73,3,1,0,0,0,0.8962473337798761,0,0,0,0,1
1161,User,1,5,7,China,1,104,1,1,0,0,0,0.7895114142117077,0,1,0,0,1
3006,User,6,4,4,Russia,1,117,2,1,0,0,0,0.4991914615086822,0,0,1,0,1
3392,Admin,8,5,4,USA,1,115,1,3,0,0,0,1.0,0,0,1,0,1
3006,User,20,4,9,China,0,71,1,3,0,0,0,0.34149521598408944,1,0,0,0,1
2635,User,15,5,2,India,0,19,3,2,0,0,0,0.7850281530347658,0,0,0,0,1
